text,label
Sah2 aja klu Fahri Hamzah pengen bubarkan KPK. Krn OTT bkin gaduh. Pdhal yg gaduh kan koruptornya? Yg bersih ga gaduh. Pak Jokowi yg salah.,1
"USER USER USER USER USER USER USER USER USER USER USER USER Ah bacot, dasar sok alim lu. Manusia itu gak ada yg sempurna. Jangan sok alim jadi orang.'",1
"USER PBB Minta Dunia Kumpulkan Dana Kemanusiaan Rp 11,9 Triliun untuk Irak > Sia-sia sebelum Islam dibuang",1
Makin hari berita makin lucu saja. Akrobat politik dilakukan demi menggerus elektabilitas Presiden Jokowi yang begitu tinggi.,0
Ini setelah terjadi tarik-ulur terkait beda pandangan soal definisi terorisme antara satu fraksi dengan fraksi lainnya di DPR.',0
"USER Ribut harga mulu, perasaan gw sih harga telur sama daging dr jaman psk Beye sampai skrg, segitu2 aja, telor doang 24rb/kg masa ga bisa beli, ga bisa beli daging? Burger harga promo mulu tuh'",1
"Dari 18 Calon Anggota BPK, DPD RI Jagokan 5 Nama Ini",0
"RT USER: Tau ga responnya apa? Dia maju juga sampe muka kita deket banget, dengan beraninya natap mata aku terus dia jawab ""Ke\xe2\x80\xa6'",0
"YA\xe2\x80\x99JUJ dan MA\xe2\x80\x99JUJ di tandai oleh sebuah suku atau kaum BERMUKA LEBAR dan BERMATA KECIL alias SIPIT dan hari ini ,kaum dgn ciri2 KEMUNCULAN YA\xe2\x80\x99JUJ dan MA\xe2\x80\x99JUJ itu sangat nyata ,suku dan ras tsb sedang MEMBANJIRI",0
RT USER Ngawur...sembarang aja Pansus hanya menghambat KPK utk penyelidikan teman2nya yg koruptor bubarkan DPR yg sarang koruptor,1
"Selamat Hari Kartini; ""Majulah Perempuan Indonesia"" #HariKartini #harikartini2018",0
"Performancenya gada cacat/fals sedikitpun tbh. Panggungnya, konsepnya, apalagi efeknya keren banget woooooii'",0
USER Mata w pas kecil sipit tp skrg malah engga. Aneh pisan',0
"USER Rakyat Indonesia jutaan,nyari pengganti jokowi kok bingung... Otak buntu ni cebong..'",1
"PSK Artis online marak kembali di bicarakan, Tyas Mirasih Peringati Netizen #netizen #tyas_mirasih URL",0
"Siyaaaaap Ndan RT""USER: Tolong jgn kait-kaitkan kasus ijp dgn anies sandi apapun yg boleh dikait-kaitkan cuma yg berhbgan dgn ahok/jokowi aja.",1
"RT USER: USER ""HMM GA JADI"" AH GUE NGAKAK KAMPRET :('",0
2.Bersikap tegas terhadap Israel dan memaksa mereka untuk menghentikan pembangunan pemukiman Yahudi serta mematuhi segala keputusan dan kesepakatan internasional. #FreePalestine #GreatReturnMarch #GazaMassacre #GazaUnderAttack #BoycottIsrael',0
URL Ahok tng mrka trus was-was hdpnya USER USER USER USER USER USER USER,1
lalu kepung YLHBI bubarkan HTI Iluni UI dstnya... URL,1
USER Najis slek gara gara majalah gaul',0
Tionghoa katanya kaya? Kok pada putus sekolah? Kebanyakan dugem?,1
Kl terjadi disini...saatnya kita usir cina dr negri ini..kecuali cina patriotis kaya gw,1
ngentot yu yg rl nya sangean',0
Kubu Prabowo Selalu Menilai Negatif Kebijakan Jokowi pemilihan presiden2019 URL,1
Saya suka video USER,0
"Nalar yang sehat, sekali lagi, tidak akan berfikir jauh seburuk itu dengan menuduh Ganjar Pranowo â?? sebab membaca puisi itu â?? sebagai anti-Islam. #PercayaGanjarYasin",0
Tidak ada solusi lain selain #2019GantiPresiden,1
Wahai kader2 ku seng pekok dari P.B.C (partai bondo cocot) dr sabang sampai merauke..kader2 ku seng pekok ndewek wes kentean peluru pokoe isu TKA iki seng pling empuk gawe nyerang presiden..biasa e ndewek mangan enak di zmn pk jokowi saiki susah tuku lob,1
USER USER Cocot rusak',1
USER Hadapi 2019,0
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER JIL, JIN, Slamet Nusantara memang agenda tokoh NU struktural, sdh",0
"USER Okesip otak bolot gue konfyus :')""",0
USER USER buat lo anjy masa gw sama bencong',0
"USER heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 35'",1
Rezim ini bener2 dikuasai oleh oknum2 yg anti-Islam,1
USER Dibiayai oleh uang negara hanya utk hasil yg namanya sampah,1
RT USER Nanti ada rezim Indonesia islam rezim amerika Kristen ujung-ujungnya islam vs budha vs Kristen vs hindu senang kah anda?,1
"USER setau gue bank tuh ga ada deh nukar valuta asing, biasanya d toko toko yg jual emas gtu ada tpi gtau juga d bni si'",0
RT USER: Kadang Kontol Rasanya Manis Kadang Juga Asem . Kenapa ya? URL,0
"Hasil Akhir, Menyatakan USER Melindungi Ahok TERDAKWA PENISTA AGAMA !!!",1
"Penyesatan ini harus diluruskan, Allah SWT tidak ngajar bangun keluarga, tapi cocok2 penis",1
USER tampang sederhana padahal boneka kunyuk',0
USER min minta jadwal kereta jakarta kota-pondok cina jam 11.00-12.30 makasih',0
USER Iyak 9% nama grup dari brodus cina. Stray kids ga nonton. Ga terlalu minat....',0
RT USER: #ombudsman budek dan buta terhadap #Reklamasi ... sebenarnya kalian kerja untuk siapa ? Rakyat kecil atau Jongos Aseng da\xe2\x80\xa6',1
"Sejuk gila dlm ofis, kulit buaya ke apa'",0
USER Intine gak usah lah buka2 kolom komentar. Isine manusia2 bloon seng gak isok ngempet atine.',1
Ini yangmembuat #2019T3tapJokowi,0
"4.Model #sertifikasi #tanah ala rejim #jkw ini, tidak ada semeter persegi pun tanah yang diambil dari tangan tuan-tuan tanah dan didistrusikan kepada petani tak bertanah, berdasar prinsip yang berkeadilan|#keadilantanah'",0
USER PARTAI KORUPSI SAPI......goblog...',1
"Itu lohhh yg dilakuin oppa oppa koriya, tapi banyak yg bilang oppa koriya banci tapi masa banci ikut militeran 2 tahun :) URL",0
USER Yah namanya juga panasbung',0
"USER USER USER USER USER USER USER USER Siap tu wak tanyo "" untuak aa dipaelokan klu ndak jd tampek tingga....kecek amak hanyo untuak acara adat atau keperluan pelestarian budaya lewat pemda....; klu baag",0
Jenis pisang varietas baru ?,0
RT USER: #ICYMI SWAT SFC selamatkan monyet proboscis URL URL,0
"USER USER USER USER Nah iya, tiap hari nyemilnya tai onta sih'",1
USER So dick end Sangat kntl berakhir',0
Kenapa RI Masih Ngutang? Sri Mulyani: Karena Ada Defisit,0
RT USER: Sebab tu tahun demi tahun semakin kurang peluang pekerjaan untuk rakyat sendiri. Warga asing ni semua dah bolot sektor se\xe2\x80\xa6',1
"USER Tabayyun sebelum ngomyang..cocot busuk lol dipelihara, memaikan isu SARA kok bangga'",1
Karena faktanya Subprime Mortgage yg jadi dasar kekhawatiran BI memang memberikan dampak sistemik bukan hanya pada tingkatan sistem perbankan namun berimbas pada ekonomi negara secara umum (kasus Yunani),0
USER Hanya kecurangan yg bisa mengalahkan prabowo!!,1
"Ak family islamic... Yg kau tu family kapir laknat ke bodoh! Kau dh laaa hidup menipu! Kesian mak bapak kau...dah didik dengan ADAB ADAB yg kau agungkan... Sekali kau membesar dengan perangai xguna kau, menipu sana sini, bohong sana sini... Matilanak....",1
"Prediksi Togel Hongkong Kamis 29 Maret 2018 Angka Main : 9123 Mistik : 6058 Angka jagaan : 38, 68, 05 Shio : Monyet'",0
"USER Ancaman bom dari mata sipit, juga lucu2an ya... ? #LUCULUCUAN'",1
USER balesnya lama banget ih si pecun :( gercep dong ah',1
RT USER: Pak jokowi semakin ketakutan akan kalah 2019 Projo kumpulan penipu kembali jadi andalan wakwawww,1
RT USER: Ngentot Diatas URL,0
Apa dampak dari lengsernya rezim adalah restar ekonomi dan akan banyak yang bangkrut dari kalangan mereka. Dan ekonomi akan di rubah menjadi system ekonomi syariah kemungkinan 1 tahun setelah lengser dan ekonomi...,0
USER USER ganyang pki. mari kita dukung prabowo untuk 2019,1
USER Kyulkyung visualnya edan.',0
Bukti kerja nyata Presiden Jokowi untuk Indonesia. Satu Lagi Bandara di Era Jokowi #HayuKaKertajati,0
"USER Saya lebih ke curiga aja bib, tau2 takjilnya ada sianida, membunuh gantinya bom.. uwuwuww'",0
USER USER USER USER USER USER Bloon ah ngakak gue.',0
Karna berbagai laporan Polisi Anies Sandi batal dilantik.. URL ada penipuan ada sarah cean ada pula kasus narkoba.,1
USER Era rejim kacung apa aja bisa terjadi! #2019GantiPresiden',1
Bacot bat si kunyuk USER bikin tambah sayang dah ah URL,1
"Ayo gelorakan #2019GantiPresiden, insya Allah kesejahteraan merata. Komunis lenyap.",1
"URUT TRADISIONAL LELAKI INDONESIA MUSAFIR DI MALAYSIA MINYAK FULLBODY AROMATICS 2in1 BUAH PALA+SUNFLOWER MINYAK ZAKAR 5in1 LINTAH HITAM PAPUA, DAUN BUNGKUS, TANGKUR BUAYA, BULUS, ZAITUN HERBA HIV/SEMUA PENYAKIT JAMU KUAT PRIA&amp;MANJAKANI WA",0
"USER USER USER Kasusnya SP3, BONG.. Gak terbukti.. Cuma Halu para cecungung kodok, alias cebong aja itu..'",1
"Ngedance cewe gak bisa luwes, cowo gabisa nguci. Tai.'",0
USER USER Anggota DPR yang Amnesia Parah ...gini koq ada yg memilih dan merasa diwakili orang ini..... wkwkwkwk',0
USER Yakali Pak TNI suruh urusin sampah plastik... \xf0\x9f\x98\x91',0
"Subhanallah, Apalagi kalau ahok sampai divonis tidak bersalah, Naudzubillahmindzalik. Tanda wajib lengserkan jokowi",1
"USER Asu, aku ngakak :('",0
RT USER: Yang langsung ngaceng harap di Retweet \xf0\x9f\x98\x81 URL,0
"Ingin merekrut Gus Nadir USER jadi Freemason, tapi udah kadung jadi pemuka agama Yahudi. Gimana ya?'",0
USER Lah lu bom apa gimana?jauh jauh dah gua nih takut',0
USER USER Goblok sia kunyuk',1
Dody sebelumnya menjabat sebagai Asisten Gubernur Kepala Departemen Kebijakan Ekonomi danâ?¦,0
Aku benci betul kalau USER racun \xe2\x80\x9cAda tekannnn kaaaaaa?\xe2\x80\x9d BAAHAHAHAHAHAHAHAHHAHAH FAK YAHUDI!',1
USER USER USER Yang dungu itu orang yang mau ganti presiden!!! Tp g tau siapa!!! Mikiiiir!!!!',1
Anis Baswedan Dijuluki Super Gubernur di Maroko,0
USER USER USER USER emg kan mantan setan',0
USER Jd clear islam nusantara bkn agama cm budaya doang ya brooh yg d pengaruhi ajaran islam btw scr kgk langsug bs d blg kafir ya pe nganutnya kl menngacu ucpn ente',1
Mlempemm... Maaf tenggorokannya lagi kering ð???ð???ð???ð???ð???,0
"Doa saya di Hijr Ismail : ; 1) beri hidayah org2 yg berlindung dlm bungkus islam tapi musuh islam, ; 2) beri kami kesabaran demi utuhnya NKRI, ; 3) bimbing kami wujudkan islam rahmatan lil alamin, ; 4) lindungi Bangsa dan Negara kami; 5) beri kami pemimpin",0
RT USER: #ngemut #kontol segede itu ... terus #crot di mulut .... beuh ... kenikmatan duniawi ya gays ... #gay #coli #bahan coli\xe2\x80\xa6',0
USER USER SubhanAllah sekolah di sekolah kristen namun iman dan kepercayaan terhadap Alloh dan Agama islam semakin besar.',0
"Jokowi dibilang diktator. Lalu pendukungnya melaporkan orang"" yg mengkritik Jokowi ke polisi. Ini sih udah goblok keterlaluan.",1
RT USER Kalau cuap2 anda benar hebat. Tapi kalau salah berarti promosi sby yang menyampah yah.. will see..,1
"hm tercyduk kan luh, bangsad.'",1
"RT USER: USER untuk gw gak goblok:""&gt;'",0
"USER USER USER Jadi presiden kan berarti harus punya kemampuan, kecerdasan, kepandaian dan wawasan yang lebih dari orang biasa.",0
blh jg tuh. bntu sundul ð???,0
"USER USER USER USER Di jawa Ada GKJ.. Gereja Kristen Jawa, ajaran sama penggunaan bahasa jawa dan bercampur dgn ajaran kejawen / budaya lokal. Dan baik2 saja.. tdk ada yg dirugikan dan merugikan.'",0
"USER USER Nah betul, klao sy si fair baik soeharto maupun soekarno memang pernah ada sala ketika mereka terlalu dengerin org yg muja2 mereka. Kalau soekarno terlalu dengerin pki, soeharto dengerin golkar'",0
"USER Jgn prcaya mulut besarx org ini..,bila prlu klo ada xg kenal kberdaan org ini beri info biar aq sumbat mulutx pake petasan biar modar ini anjing pembohong.'",1
USER USER bantu jawab wkwk kata putri. Rima sama daniel sibuk ngurusin osis jd ga ikut join. Nah klo aya kayaknya makin sibuk jd makelar ngurusin dua anak tuyul alias gil dan OJ /sotau bgt aku',0
"Gubernur DKI JAKARTA Pak Anies Baswedan, Mendapat Kehormatan bertemu dan Sholat Jum'at Bersama Presiden Erdogan .",0
USER Di tambah yg di gusur di tambah yg di usir jd tkw tki\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a',0
LESBI GUA UDAH AJA ANJIR',0
",,terkurung dalm hati yyynng bisu,, ..sendrri Dan tak terpikir,, ..ttntng lngkh yng bgittu paanjaang,, ..selalu buntu Dan tak ada jaln tuk keluar... ,,, . . #jenuh'",0
Wisata Budaya di Kabupaten Sukabumi..,0
Wakil Gubernur Babel Abdul Fatah bersyukur peserta event Sungailiat Triathlon dari tahun ke tahun bertambah. Ia menilai event ini,0
"""Kalau mau jujur partai yang mewakili Islam itu hanya PPP"". ; ; Hal ini disampaikan Habib Saggaf Al-Jufri, Ketua Utama Al-Khairat, ketika saya Bersilaturrahmi di kediaman beliau. Menambah keyakinan serta semangat saya untuk berjuang demi umat, bangsa dan n",0
Mukanya mpo Silvy Asem bangett ngakak kena deh abis jahat sih #DebatFinalPilkadaJKT,1
RT USER Wah hebatnya pak USER.... Yg lg sibuk pencitraan... USER.. USER.. USER ..USER.... BACA NIH,1
Mata hatinya sudah kelilipan sama harta. Makanya dia buta akan cinta.',0
Wibu ngga ada kelas. Ngga ada noob ngga ada expert. One for all. All for One.',0
USER USER Gimana Viktor yg beragama kristen dan ngancam mau bunuh orang Islam itu?!,1
Gubernur DKI Shalat Jumat Bersama Erdogan,0
"USER USER USER Lebih sadis gerombolan elo saat SBY berkuasa, sampel bawa kebo segala.. klo rezim kodok bawa babi udh diciduk.. gitu bong.. ingat jangan mendem aja di kolam butek.. otak Lo jadi pindah ke dengkul bong..\xf0",1
USER USER USER USER USER biasa bro dia ciri2 cebong adu domba begitu so lugu namanya juga cebong buzzer recehan yg begini\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1
"USER Assalamualaikum.. siapa yg bela kresten penyembah bangke yesus busuk itu, ga ada satupun yg bela kresten yg bodoh itu.'",1
"Terlalu banyak kebaikan yg saya peroleh darinya. Hampir separuh usia saya hari ini, sy jalani bersama teman2 PKS. Sebelum ia dirampas rezim baru ini...'",0
"Kok cuma cina non muslim yg dibantai? Tuh si USER jg cina, usir jg dong.",1
"USER Gak boleh jangan sampai makan coklat, dulu anjing saya malah mencret gitu untung gapapa []'",0
Ngupiii ahhhhâ??â??â??ð??´,0
USER Gila......manusia sudah bejad lahir bathin...sudah maksiat dimuka umum....syariat2 Tuhan pun di rusak..dihina........Duuhhhh Gustiiiiiiiiiiiiiiii.......',0
USER USER Hampir di seluruh geraja katolik lokal begitu',0
USER USER bola mata nya lumayan gede tapi bentuk mata nya sipit begituuu SINI KASIH AKU DOLLAR',0
RT USER: grepe coli temen smp pas tidur eh malah crot #kontolsmp #kontolsma #titit #grepe #tititsmp #tititsma #chiforchi #sange\xe2\x80\xa6',0
USER Alhamdulillah gub gagal &amp; bobrok sdh diganti gubernur muslim yg jauh lebih baik. Insyaalloh #2019GantiPresiden ?; Jangan pernah lelah berjuang. Niatkan sbg ibadah dan nikmati perjuangan melawan pemimpin dholim,1
USER Rupiah Diprediksi Kembali Terhambat untuk Menguat Masih sedikitnya sentimen posi,0
I added a video to a USER playlist,0
"cowo jaman sekarang rata2 udah putus suka ngejelekin mantannya, bispak lah, perek lah, dll. nah cowo kaya gitu ga lebih dari banci #Cabecabeaan'",1
Terima Keputusan Presiden Kalau PKI Muncul GEBUK!!!,1
USER ITU SUKUN BANGSAD!',1
"USER Namanya juga standar janda, teriak2 benci kapir aseng tapi oshinya kapir aseng semua \xf0\x9f\x98\x82'",1
USER USER Saat nya kita lihat. Mana suara yg menuduh pak USER antek asing Jd kita tau kan sebenarnya... Mrk lah yg sekarang ribut2 nyerang pak Dhe dg kebeehasilan merebut 51% dari Freeport.. ITULAH ANTEK ASING Bahkan disuruh m,0
Buku Langka&gt; Tuanku Rao; Teror Agama Islam Mazhab Hambali di Tanah Batak 1816-1833. Tahun 1964. 690 hlm. Hardcover. Minat?,0
"Arjuna berjuang demi negara, jangan jadi Muhammad demi ngaku nabi MENISTA bangsa sendiri & menggulingkan pemerintah",1
RT USER: Bangsat bajingan ini udah diciduk. Mampuss!!!!!!!!!! URL,1
"USER USER USER USER USER USER USER Pilihan yg tepat dan msk akal adlh USER menyatukan kader USER dan luar jawa.oratornnya bak soekarno,menggelora membawa militansi kader ke titik tertinggi dan",0
"Sumpah gue puasa ini, selama 7 hari ini, kalo udah jam 4 sore langsung otak pentium 2. Lemot najis. Meeting sampe di coel-coel karena gue bengong. Ditanya tadi sahur apa ngga hahahaha.'",0
"""Jika seorang ahli kitab (Yahudi dan Nashrani) memberi salam pada kalian, maka balaslah dengan ucapan wa\xe2\x80\x99alaikum.\xe2\x80\x9d (HR. Bukhari dan Muslim).'",0
RT USER USER USER PKI hanya muncul jika jelang pemilihan kepala daerah dan pemilihan presiden krn digoreng sampai gosong.,1
"USER USER Aww good luck, aku suka pusing kalau bahas budaya populer :')",0
"Ganti kapolri, Harus ganti presiden, LENGSERKAN jokowi menjadi harga mati",1
"Indonesia diyakini akan menjadi negara yang semakin besar, kokoh, dan kuat, apabila ulama dan umaraâ??nya selalu beriringan serta menjaga tali silaturahmi. Sebaliknya bila ulama &amp; umara tidak saling peduli, dipastikan NKRI bakal mengalami kehancuran",0
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018; Dw",0
USER USER NEXT! ambil alih raisa dr tangan asing. tmbh byk lg bani kampret yg kelojotan. huekekekek..!!',1
"tangkap pelakunya, jika polisi tidak bisa maka lengserkan jokowi R3JIM PKI",1
"USER #PakcikDahTUA nak apalah kudrat pakcik ni boleh buat setakat pakai kopiah, minta sedekah jual kismis #PakcikMudaLagi bila pakcik warna rambut kuning bawak duit banyak2 #KitaOK kan Ini adalah ANJING &gt;&gt;&gt; \xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\",1
"Buat cewe nih! Jangan tolol deh cuma gara2 cinta, lo sampe rela ngasih kehormatan lo'",0
"Pada 1979, House Select Committee on Assassinations (HSCA) menemukan cacat investigasi yang dilakukan FBI dan Warren Commission. HSCA juga menyimpulkan ada empat tembakan yang dilakukan dan kemungkinan terdapat konspirasi di dalamnya.'",0
"USER USER Isi suratnya kaya lagi nitipin nisa ke ybs, nyebutin semua kebiasaannya, apa yg dia suka dan ga suka, minta supaya dijagain.. Edan sakit banget \xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2'",0
"USER Ahok gak nista Islam, dia korban politik keji, anak bangsa dgn prestasi dimatikan. Yg goblok siapa coba?'",1
Otaknya kalau dijual pasti mahal harganya krn gk pernah dipakai alias masih mulus,0
"Alam dan budaya Indonesia sungguh luar biasa, atraktif dan indah. Destinasi di Malaysia nggak ada apa-apanya dibandingkan dengan di Indonesia. Tapi mengapa jumlah turis asing yang datang ke Indonesia kalah jauh dengan ke Malaysia?",0
"Barangkali seperti itu sudut pandangnya. Agar memudahkan dalam perawatan.; Namun sebagai cagar budaya. Apa gunanya RG tanpa masyarakat adatnya. Dengan dihibahkan ke pemda. Masyarakat adat akan kehilangan kepemilikan atas salah satu dasar bakaum banagari. """,0
"USER USER USER USER USER USER USER cie butuh dunia internasional juga ya\xef\xbc\x9f, kmrn siapa ya yg teriak ANTEK ASENG ASING ASONG\xe3\x80\x81 KOPAR KAPIR ya....\xef\xbc\x9f\xef\xbc\x9f\xef\xbc",1
"Bismillah.. Semoga ngga salah pilihan. ; ; Inget lohh milih gubernur itu sama kaya milih calon pasangan hidup. Harus tau bibit, bebet dan bobotnya. ; ; Jangan nyari yg hanya katanya. Tapi nyari yg udah benr2 kebukti.",0
USER USER apaan babi',0
"Wow..gerakan #2019GantiPresiden MENDUNIA...spanduk beredar d Turki ,Jepang,Jerman,Inggris..",0
Se7 sy dgn LBP.; KPU perlu tetapkan cukup 1 tema saja.; ; Misalnya :; #2019GantiPresiden; #2019PresidenBaru ; ; .; ; Luhut kepada Prabowo: Jika Maju Tidak Usah Bawa Tema Agama;,1
USER USER USER USER USER USER USER USER USER USER USER USER USER Komunis kok berabtad PKI? Kecoak makan kecoak dong?',1
"Bunda Adri bercerita pengalamannya sekolah di sekolah kristen, merayakan lebaran, natal, dan imlek bersama teman. ""SabangMerauke bisa jadi alat untuk belajar keberagaman, toleransi harus dirasakan, buat anak anak saya"" #MenjalinToleransi'",0
